Name,Overall,Value
 R. Wiedesheim-Paul,51,80000
 M. Dúbravka,75,5000000
 C. Day,53,110000
 David Soria,75,6000000
 Dani Sotres,65,550000
 O. Baumann,83,20000000
 Sivera,69,1000000
 A. Selikhov,78,10000000
 O. O'Dwyer,56,150000
 M. Touray,48,70000
 S. Andersen,66,150000
 C. Donovan,58,220000
 C. Trejos,58,170000
 M. Maignan,75,7000000
 K. Yao,53,110000
 R. Riou,71,1000000
 P. Kekeris,53,120000
 A. Lunev,79,10000000
 N. Navarro,72,1000000
 J. Drommel,67,1000000
 J. Ochoa,58,170000
 J. Celestine,57,150000
 Eduardo,74,2000000
 F. Boeckx,73,2000000
 M. Leahy,59,140000
 S. Boyd,52,110000
 A. Cover,53,110000
 S. N'Guessan,51,70000
 C. Tătăruşanu,79,7000000
 T. Allemand,57,190000
 Herrerín,79,8000000
 S. Mandanda,82,12000000
 D. Matsuzaka,54,90000
 B. Maguire,52,80000
 A. Smithies,73,3000000
 F. Franke,62,250000
 J. Carrizo,75,3000000
 N. Willumsen,50,60000
 B. Morgan,51,70000
 A. Bærthelsen,50,60000
 Y. Mvogo,75,6000000
 D. Gerken,68,525000
 A. Abdallah,52,70000
 C. Coosemans,72,2000000
 Rubén Miño,69,850000
 T. Hasegawa,52,90000
 M. Backmann,52,70000
 J. Grodowski,50,60000
 N. Canavan,63,375000
 Rafael,74,4000000
 S. Heaney,54,90000
 D. Jørgensen,57,110000
 Dorronsoro,67,450000
 L. García,63,425000
 G. Kinneen,49,60000
 J. Barstad,53,110000
 B. Sowe,55,100000
 L. Fabiański,80,8000000
 I. Akinfeev,80,9000000
 S. Padt,77,7000000
 J. Giraldo,52,70000
 D. Bouzanis,63,250000
 M. Bizot,75,6000000
 M. Djabi,48,60000
 T. Melia,74,3000000
 M. Jørgensen,50,70000
 J. Prior,72,3000000
 A. Lindegaard,68,450000
 Dani Jiménez,67,625000
 S. Want,53,120000
 D. Castillo,65,475000
 René,71,1000000
 N. Pope,78,9000000
 Z. Al Haniti,55,130000
 Moreira,72,725000
 Álex Craninx,64,500000
 D. Geiger,56,35000
 M. Gudmann,50,50000
 C. Irwin,67,525000
 V. Gabulov,74,2000000
 Juan Carlos,70,1000000
 Beto,76,1000000
 F. Ondoa,66,675000
 R. Boot,58,120000
 S. Frei,71,1000000
 W. Foderingham,73,3000000
 Bruno Varela,76,7000000
 N. Watson,48,50000
 C. Gordon,74,2000000
 W. Dawes,50,60000
 J. Young,46,60000
 M. Storari,76,525000
 Kwoun Sun Tae,71,1000000
 G. Coutinho,68,375000
 J. Hopf,75,4000000
 K. Johnsson,75,4000000
 Douglas,76,3000000
 A. Pyatov,79,6000000
 A. Bizzarri,76,525000
 I. Aliu,52,100000
 Aitor,69,925000
 K. Farragher,55,90000
 A. Ahmedhodzic,57,190000
 C. Neal,63,220000
 K. McDermott,50,45000
 M. Casey,52,90000
 Diego López,82,5000000
 M. Goicoechea,72,2000000
 K. Davies,55,160000
 Matheus,78,10000000
 S. Noreña,50,50000
 J. Attinella,67,625000
 S. Sirigu,80,9000000
 R. M'Bolhi,67,475000
 Yoel,77,6000000
 M. Hitz,79,8000000
 S. Guidotti,48,50000
 D. Benaglio,77,4000000
 S. Lung,74,4000000
 K. Steppe,68,725000
 T. Černý,66,375000
 J. Husebø,51,60000
 T. Howard,73,275000
 J. Leutwiler,66,450000
 A. Mirante,80,7000000
 G. Ochoa,77,5000000
 V. Vesiaho,52,80000
 M. Whelan,46,35000
 G. Sara,73,2000000
 B. van Leer,76,7000000
 J. Gillet,71,160000
 R. Rey,75,6000000
 Y. Fujita,58,40000
 Riesgo,73,2000000
 O. Nyland,73,3000000
 B. Sass-Davies,49,60000
 E. Mulder,72,2000000
 S. Pesyakov,72,2000000
 Rubén,73,2000000
 N. Etheridge,71,1000000
 Palatsí,65,425000
 R. Jarstein,83,15000000
 P. Gulácsi,79,10000000
 Marafona,76,4000000
 W. Yarbrough,68,625000
 P. Sisniega,66,675000
 Sergio,78,6000000
 A. Hansen,73,3000000
 A. Damen,65,450000
 P. Salata,58,190000
 P. Pentz,66,675000
 F. Canales,66,425000
 K. Nordfeldt,73,3000000
 D. Yurchenko,73,2000000
 Guilherme,78,6000000
 K. Lamprou,74,4000000
 B. Myhill,73,1000000
 Y. Koide,56,110000
 C. Kennedy,51,40000
 S. Graves,50,50000
 M. Rahn,65,500000
 S. Kritsyuk,79,11000000
 L. Walsh,48,45000
 H. González,71,1000000
 E. Room,74,4000000
 K. Darlow,72,2000000
 K. Trapp,80,12000000
 José Sá,77,9000000
 Rubén Blanco,77,9000000
 S. Carson,73,2000000
 E. Bush,69,650000
 S. Viera,72,1000000
 R. Mantores,73,2000000
 Mário Felgueiras,69,675000
 W. Benítez,76,7000000
 E. Kawashima,74,2000000
 T. Acar,65,325000
 Marcelinho Moraisco,67,550000
 Z. Mohammed,49,50000
 P. Čech,84,7000000
 M. Männel,71,1000000
 A. Consigli,82,14000000
 Z. Boucher,69,925000
 R. Fährmann,83,21000000
 J. Rodríguez,69,950000
 J. Moran,53,90000
 M. Esser,74,3000000
 F. Armani,78,6000000
 Y. Nuxoll,53,90000
 F. Öztürk,68,575000
 Kim Dong Su,54,80000
 Moyá,80,7000000
 R. Ruiter,69,675000
 D. Bentley,72,3000000
 S. Kapino,74,5000000
 J. Storey,52,100000
 R. Roache,48,70000
 S. Fielding,51,70000
 L. Michel,67,50000
 S. Bossut,72,1000000
 M. Dmitrović,75,6000000
 T. O'Connor,49,35000
 K. Politz,56,120000
 M. Lampson,67,625000
 L. Robles,73,2000000
 K. Kitamoto,56,20000
 S. Russell,59,60000
 R. Cierzniak,66,250000
 B. Shuttleworth,69,675000
 I. Arboleda,68,1000000
 L. Delgado,67,100000
 J. Gertsen,51,70000
 T. Käßemodel,46,30000
 A. Lafont,77,11000000
 Casto,68,210000
 C. Bonilla,70,1000000
 T. Kraft,76,5000000
 B. Jones,76,1000000
 Simão Donatinho,75,3000000
 A. Fulignati,68,925000
 F. Agliardi,68,375000
 S. Mpontshane,65,325000
 F. Kelleher,54,120000
 S. Rossbach,69,1000000
 S. Walukiewicz,52,90000
 A. Malarz,70,120000
 Artur Moraes,70,240000
 A. Kawazura,50,35000
 D. Jensen,74,5000000
 N. Logue,52,60000
 Carlos Abad,68,1000000
 Z. Steffen,75,8000000
 B. de Jong,63,350000
 M. Shevchenko,73,4000000
 K. Kotsaris,61,350000
 E. Viviano,83,15000000
 A. Martín Arias,72,3000000
 L. Bailly,68,550000
 M. Barbosa,77,5000000
 J. Brinkies,67,750000
 Y. Lodygin,76,6000000
 R. Özcan,75,3000000
 F. Forster,76,6000000
 R. Zapata,69,70000
 L. Alarcón,50,50000
 Dani Hernández,74,3000000
 Wanderson,53,80000
 R. Spiegel,62,300000
 E. Jakupović,72,1000000
 A. Cisak,65,425000
 B. Guzan,73,2000000
 Cássio,76,1000000
 R. Adler,79,7000000
 T. Hama,52,60000
 N. Kern,51,70000
 S. Dzhanaev,77,5000000
 S. Eastwood,66,550000
 P. Kieszek,71,1000000
 M. Andújar,76,3000000
 F. Wiedwald,71,1000000
 Y. Thuram,67,650000
 M. Rodrigues,53,80000
 S. Sorrentino,80,1000000
 T. Kuszczak,71,550000
 L. Castellanos,72,1000000
 U. Ceylan,68,550000
 A. Bono,68,900000
 M. Termanini,50,60000
 J. Brady,52,60000
 B. Drągowski,71,3000000
 A. Boruc,75,450000
 B. Costil,80,10000000
 C. Puggioni,71,325000
 Fepe Avedo,67,525000
 C. Trueman,62,375000
 C. Carrasso,79,3000000
 J. Foulston,50,50000
 D. Rudd,71,2000000
 A. Paschalakis,73,3000000
 I. Abaev,71,550000
 A. Walke,71,950000
 Yoo Hyun,63,210000
 I. Lawlor,63,400000
 W. Dutoit,71,1000000
 C. MacGillivray,63,375000
 J. Omlin,66,700000
 R. Salin,73,2000000
 S. Bolat,71,1000000
 S. Kırıntılı,74,3000000
 M. Silvestri,69,950000
 A. Noppert,64,425000
 U. Çakır,64,475000
 S. Gonda,68,625000
 S. Marinović,68,850000
 Fabiano,74,3000000
 K. Irumagawa,47,50000
 D. Melo,69,1000000
 Y. Bounou,75,6000000
 B. Sylvestre,63,350000
 C. Mathenia,74,5000000
 H. Al Khulaif,52,70000
 A. Saldívar,69,700000
 Raphaelito Anjos,77,6000000
 A. Jaakkola,64,300000
 D. Forde,66,45000
 E. Murphy,49,50000
 E. Alvarado,67,525000
 A. Moris,67,650000
 P. Šteinbors,68,550000
 D. Ospina,78,7000000
 Sergio Herrera,71,2000000
 E. Gorodov,72,1000000
 Y. Pelé,74,2000000
 David Raya,69,1000000
 G. Herrera,72,3000000
 D. Randolph,70,1000000
 R. Zieler,79,10000000
 H. Van Crombrugge,72,3000000
 M. Tørnes,63,220000
 R. Boffin,70,1000000
 G. Alcalá,62,300000
 I. Rodríguez,58,130000
 F. Kaplan,69,850000
 T. Kaminski,72,2000000
 J. Manley,47,40000
 S. Sosa,76,4000000
 Fernando,66,575000
 P. Leciejewski,70,1000000
 G. Morenda,76,5000000
 P. Tytoń,70,1000000
 T. Sippel,74,3000000
 Santamaría,67,450000
 E. Unsain,70,1000000
 K. Hawley,48,40000
 S. Rochet,69,975000
 L. Pionnier,73,950000
 Cifuentes,70,120000
 A. Rossi,73,5000000
 K. Begois,67,180000
 A. Kapp,55,90000
 S. Johnson,70,1000000
 M. Salvi,69,1000000
 A. Iacobucci,67,700000
 G. Morris,63,190000
 S. Ryzhikov,76,1000000
 M. García,70,1000000
 I. Austbø,65,300000
 L. Choutesiotis,66,675000
 N. Bertrams,65,550000
 A. Blake,75,6000000
 Raúl Lizoain,73,3000000
 J. Young,65,325000
 Caro,68,925000
 E. Dempsey,50,35000
 S. Dimitrievski,71,2000000
 Kim Yong Dae,66,45000
 A. Montero,69,1000000
 Carlos Travisso,63,190000
 R. O'Donnell,64,325000
 M. Bower,55,120000
 A. Shunin,73,2000000
 N. Fernández,71,160000
 B. Murphy,59,90000
 J. Musso,73,4000000
 A. Vural,69,875000
 Alfonso Herrero,67,800000
 S. Torrico,75,450000
 T. Brownsword,47,60000
 Manu Herrera,70,425000
 Q. Beunardeau,64,425000
 Kim Jin Hyeon,69,700000
 T. Didillon,71,2000000
 B. Białkowski,75,4000000
 K. McIntosh,55,80000
 S. Sy,66,700000
 J. Steele,67,675000
 H. Fukushima,60,190000
 Raúl Fernández,73,3000000
 M. Grün,68,575000
 B. Peacock-Farrell,64,600000
 M. Kryeziu,55,120000
 A. Aguerre,69,950000
 G. Lajud,71,2000000
 Bardají,66,625000
 J. Dunn,49,60000
 L. Skorupski,76,6000000
 José Suárez,67,1000000
 B. Williams,59,60000
 R. Elliot,72,1000000
 M. Rensing,73,2000000
 D. Vukovic,71,1000000
 A. Werner,70,2000000
 L. Roberts,65,625000
 R. Pasveer,72,1000000
 E. Galeković,65,70000
 A. Al Owayshir,65,425000
 V. Acerval,74,3000000
 Jaim Abra,73,2000000
 David Gil,60,200000
 M. Díaz,78,6000000
 E. Andrada,73,3000000
 A. Bennett,62,70000
 Pedro Trigueira,70,1000000
 Y. Ma-Kalambay,62,180000
 B. Bellot,64,325000
 R. Zentner,68,1000000
 T. Carson,68,600000
 M. Stekelenburg,73,1000000
 M. Andersen,68,725000
 F. De Paul,70,1000000
 A. Bass,57,160000
 Y. Kurihara,54,30000
 A. Belenov,77,5000000
 T. Kessler,71,1000000
 N. Sheron,46,60000
 B. Hamer,68,600000
 M. Gersbeck,69,1000000
 D. Léon,64,400000
 D. Marshall,71,1000000
 D. Martin,66,400000
 G. Lux,73,950000
 A. Maisonnial,66,975000
 A. Sinitsyn,74,4000000
 S. Bruzzese,67,625000
 L. Badiashile,68,950000
 S. Callamand,63,210000
 J. Wildsmith,66,850000
 N. Vikonis,74,2000000
 G. Woods,64,375000
 F. Fielding,69,700000
 Joel Robles,74,4000000
 T. Renault,67,375000
 K. Stuhr-Ellegaard,72,1000000
 B. Reynet,78,8000000
 S. Minelli,68,975000
 W. Sandilands,69,525000
 M. Sourzac,63,325000
 S. Supple,66,425000
 L. Hrádecký,83,17000000
 C. Álvarez,72,1000000
 L. Sepe,74,4000000
 R. Zwinkels,70,725000
 J. Willis,66,550000
 I. Lanni,67,600000
 M. Kolke,69,950000
 C. Logan,64,275000
 C. Kelly,48,40000
 Gabri Prestão,76,5000000
 E. Bologna,70,425000
 Nivo Serpinho,73,2000000
 Z. Karčemarskas,76,3000000
 Iraizoz,76,1000000
 C. Guerra,66,625000
 Óscar Whalley,65,525000
 E. Pettersen,66,45000
 Pedro López,63,450000
 E. Toal,52,90000
 E. Birniçan,65,375000
 A. Kann,66,550000
 D. Novoa,66,550000
 Javi Díaz,60,250000
 S. Colombi,71,2000000
 D. Ward,70,2000000
 L. Kalinić,77,7000000
 A. Diallo,70,1000000
 I. Stefanović,68,600000
 D. von Ballmoos,67,950000
 A. Lie,63,250000
 S. Cleveland,60,210000
 A. Cragno,74,7000000
 A. Ajeti,54,80000
 P. Bråtveit,69,1000000
 A. Rebrov,74,2000000
 T. Königsmann,61,350000
 T. Strakosha,79,15000000
 F. Giefer,71,1000000
 Caio,68,750000
 Mario Fernández,69,825000
 M. Goblet,66,625000
 D. Perez,51,50000
 D. Ousted,71,1000000
 M. van der Hart,68,925000
 O. Vlachodimos,73,3000000
 K. Sharahili,67,525000
 S. Bywater,63,50000
 A. Blanco,69,700000
 S. Ujkani,72,2000000
 A. Berardi,63,300000
 Lee Chang Geun,66,650000
 J. Dahlin,71,1000000
 Victorino Magela,74,3000000
 D. Ovono,65,220000
 P. Glykos,71,1000000
 T. Wellenreuther,66,675000
 I. Provedel,70,1000000
 M. Sayouba,68,875000
 S. Clark,69,650000
 L. Koopmans,67,725000
 N. Ramos,67,180000
 R. Olsen,73,3000000
 P. Abrahamsson,69,750000
 D. Perquis,69,650000
 J. Lillis,65,350000
 D. Da Costa,66,400000
 C. Bell,64,300000
 N. Olij,65,675000
 Márcio Velinha,68,600000
 Lee Tae Hee,63,400000
 P. Tschauner,75,4000000
 J. Devecchi,65,675000
 L. Daniels,64,300000
 L. Chichizola,75,5000000
 N. Ibáñez,70,425000
 Kang Hyeon Mu,71,2000000
 Shin Hwa Yong,73,1000000
 D. Bingham,67,625000
 A. Collin,65,300000
 M. Turner,69,1000000
 S. Ulreich,79,9000000
 H. Arıkan,70,725000
 N. Marsman,68,750000
 Ricardo,75,2000000
 L. McCormick,66,325000
 D. Mitov,56,90000
 E. Horvath,70,1000000
 Ricardo Ferreira,70,1000000
 D. Stockdale,72,1000000
 J. Leca,73,2000000
 Pierrino Faria,73,2000000
 J. Valencia,63,350000
 Z. de la Paz,59,190000
 H. Sandvik,59,130000
 L. Polvani,60,240000
 G. Pegolo,71,325000
 D. Heuer Fernandes,71,2000000
 R. Rúnarsson,66,800000
 T. Knoflach,65,550000
 D. Boer,71,325000
 F. Altamirano,64,625000
 Ratón,70,1000000
 A. Micai,70,1000000
 L. Price,62,170000
 J. Chiarini,68,210000
 A. Schwolow,76,6000000
 B. Magaña,64,475000
 S. Todd,49,60000
 A. Falch,62,300000
 D. Button,68,625000
 C. Collins,48,45000
 Renan Ribeiro,74,4000000
 S. Moore,55,90000
 L. Nienhuis,66,500000
 G. Jourdren,69,650000
 P. Gori,64,30000
 Yang Han Been,70,1000000
 G. Deneuve,68,525000
 J. Mucha,67,300000
 P. Frattali,67,475000
 E. Lamanna,72,2000000
 M. Engl,59,230000
 D. Mesenhöler,67,950000
 Jairo Farnias,70,1000000
 M. Lukač,69,650000
 S. Ichazo,64,325000
 Fred Aníbão,76,5000000
 K. Brouder,51,45000
 A. Peláez,60,210000
 Álex Domínguez,63,625000
 A. Vaņins,70,120000
 A. Luthe,72,2000000
 Cho Hyun Woo,74,4000000
 C. Bejarano,68,525000
 D. Bertaud,64,625000
 C. Stanković,66,625000
 P. Mailey,56,70000
 A. Otero,65,275000
 J. Anyon,61,160000
 C. Vargas,67,625000
 A. Mitryushkin,69,1000000
 J. MacDonald,67,475000
 C. Maxwell,71,2000000
 Da Costa,74,2000000
 G. Larsonneur,68,1000000
 L. Ureta,56,150000
 B. Lecomte,80,13000000
 M. Michel,72,2000000
 R. Charles-Cook,62,325000
 S. Bertoli,73,275000
 M. Ibáñez,67,500000
 C. Dawson,61,325000
 I. González,68,700000
 Bernabé,68,900000
 Nicolas,69,700000
 B. Rowe,64,375000
 S. Moore,66,425000
 B. Meredith,61,200000
 J. Grahl,69,750000
 Cristiano,68,750000
 V. Vasic,62,250000
 Y. Godzyur,70,1000000
 A. Dagriri,62,200000
 Freder Cabral,73,2000000
 Unai Simón,68,1000000
 D. de Vries,67,100000
 E. Gertmonas,63,500000
 T. Boss,67,800000
 F. Crivelli,66,150000
 Aarón,62,300000
 Kaíquão Castro,75,3000000
 A. Kochenkov,68,575000
 B. Megyeri,69,850000
 Mejías,63,300000
 Soriano,67,900000
 P. Santillo,66,45000
 M. Caranta,65,35000
 Dennis Díaz,60,200000
 R. Green,72,210000
 M. Samassa,72,2000000
 L. O'Brien,60,200000
 J. Day,62,275000
 Toño Ramírez,70,1000000
 A. Santurro,63,325000
 D. Bassi,69,600000
 R. Köse,69,700000
 M. Agazzi,68,525000
 Peter Torreiro,69,750000
 K. Pilarz,64,60000
 D. Mitov Nilsson,70,1000000
 C. Walsh,48,50000
 Galván,62,300000
 J. Zimmermann,68,525000
 J. Archer,69,1000000
 P. Izzo,65,525000
 J. Coppens,63,300000
 J. Busk,70,1000000
 Ezkieta,65,975000
 S. Grytebust,72,2000000
 B. Clarke,62,180000
 O. Hadžikić,68,975000
 C. Patterson-Sewell,64,300000
 J. Chunga,69,925000
 C. Seitz,67,500000
 C. Pym,63,450000
 M. Gillespie,62,275000
 A. Al Sdairy,62,275000
 T. Mikkelsen,61,130000
 M. Lansing,57,120000
 S. Mielitz,66,500000
 S. McDermott,66,650000
 L. Köteles,69,600000
 M. Al Furayj,63,250000
 Rui Vieira,65,525000
 Neto,61,240000
 M. Ivanov,61,210000
 M. Wölfli,67,300000
 R. Gurtner,76,4000000
 A. Al Enezi,65,375000
 L. Butelle,75,2000000
 Yoon Bo Sang,66,650000
 J. Muñoz,63,300000
 P. McLain,60,150000
 A. Nübel,64,825000
 J. Moulin,68,550000
 K. Debaty,63,300000
 M. Gilks,69,250000
 S. Brown,65,300000
 Rui Silva,70,1000000
 J. Kempin,65,475000
 J. Fabri,65,600000
 M. Lobantsev,67,900000
 L. Fernandes,62,300000
 J. Rinne,68,875000
 Carlos Alves,60,250000
 D. Bachmann,62,325000
 P. Mandanda,68,700000
 P. Delecroix,67,650000
 E. Guarna,65,325000
 O. Jiménez,71,1000000
 F. Al Qarni,68,750000
 S. Dioudis,70,1000000
 F. Kurto,65,450000
 A. Stolz,65,275000
 B. Castro,72,1000000
 S. McGuinness,59,150000
 João Bruiñeira,72,2000000
 T. Dähne,61,250000
 M. Koval,70,1000000
 No Dong Geon,64,425000
 F. Rønnow,74,5000000
 L. Cháves,64,500000
 E. Kobozev,65,450000
 M. Gostomski,64,325000
 E. Sanhueza,57,130000
 J. McGuire,53,70000
 K. Roos,62,275000
 J. Gonzalez,67,950000
 A. Isaksson,71,550000
 A. Linde,69,1000000
 M. Zetterer,67,900000
 J. Duncan,62,300000
 A. Oukidja,69,850000
 T. Vollnhofer,61,140000
 A. Horwath,62,190000
 A. Al Kassar,66,525000
 J. Ledesma,67,725000
 Leandro Pestanha,62,150000
 Jesús Fernández,68,700000
 W. Hennessey,73,2000000
 J. Leyton,61,220000
 Ham Seok Min,65,550000
 Lee Jin Hyung,62,200000
 A. Nigmatullin,68,750000
 Ryu Won Woo,66,525000
 J. Lössl,75,5000000
 M. Kobras,67,475000
 Edgar Badía,73,3000000
 M. Buchalik,65,375000
 B. Körk,67,50000
 L. Zima,64,475000
 A. Pelagotti,66,525000
 A. Mannus,65,130000
 M. Bersano,56,90000
 Adriano Facchini,71,950000
 A. Bogdán,70,1000000
 K. Müller,70,1000000
 F. Çakır,60,210000
 P. Mina,68,550000
 A. Pomini,68,120000
 M. Birighitti,66,550000
 M. Howard,65,350000
 M. Vidal,68,800000
 Y. Brecher,62,300000
 T. Mickel,65,375000
 S. Slocombe,63,250000
 J. Hamilton,64,500000
 Diego Cavalieri,73,1000000
 Julián Cuesta,67,675000
 E. Berisha,78,7000000
 T. Coremans,65,475000
 B. Khuzwayo,69,875000
 J. Speroni,72,210000
 S. Elana,71,325000
 C. Månsson,58,15000
 Y. Thoelen,66,550000
 G. Montoya,64,180000
 R. Himmelmann,70,1000000
 M. Kerzhakov,73,2000000
 M. Engelhardt,62,300000
 G. Hubert,69,975000
 J. Steer,65,525000
 S. Kiełpin,63,250000
 J. Glinker,65,275000
 D. Zibung,63,190000
 S. Arai,65,375000
 V. Demarconnay,68,375000
 T. Duffner,64,230000
 Rafael,76,1000000
 J. Gleeson,66,500000
 L. Thomas,66,600000
 Andrés Prieto,66,650000
 G. Allison,65,425000
 V. Janjetović,66,425000
 André Milazisco,71,1000000
 M. Al Wakid,60,200000
 P. Heredia,64,400000
 A. Legzdins,65,350000
 H. Halldórsson,67,375000
 T. Loska,66,750000
 A. Sala,62,275000
 A. Jerez,56,100000
 R. Sánchez,66,325000
 R. Jérez,69,650000
 T. Vaiho,62,250000
 R. Sánchez,63,375000
 C. Gallagher,56,80000
 R. Naranjo,67,50000
 A. Gounet,59,130000
 C. Merville,65,130000
 F. Coltorti,68,120000
 S. Laiton,60,375000
 L. Lezzerini,66,800000
 R. Sattelmaier,62,240000
 Y. Marillat,65,550000
 Kim Seung Gyu,68,750000
 N. Lomb,66,625000
 B. Garratt,63,400000
 Y. Bonnin,61,220000
 J. Burić,70,1000000
 B. Moore,54,60000
 M. Flekken,70,1000000
 V. Belon,62,300000
 D. Budzyński,54,60000
 Lee Bum Young,67,525000
 M. Miśkiewicz,63,250000
 Charles,73,4000000
 D. Gyollai,61,400000
 N. Penneteau,74,750000
 L. Fasan,60,200000
 L. Königshofer,64,325000
 D. Verhulst,71,1000000
 M. Dupé,71,2000000
 Wiliam Santinho,71,1000000
 H. Tekin,75,5000000
 L. Kruse,68,450000
 N. Douchez,68,60000
 B. Collins,61,325000
 J. Hickey,51,45000
 K. Letheren,62,200000
 C. Giraldo,66,550000
 L. Sotomayor,61,350000
 L. Nicholls,66,650000
 António Filipe,72,1000000
 D. Olsson,59,220000
 D. González,69,425000
 J. Ruddy,72,2000000
 P. Heigre,61,250000
 J. Brondeel,66,625000
 P. Klandt,69,525000
 B. Valette,66,575000
 J. Martínez,64,450000
 M. Hildebrandt,65,450000
 M. Dyngeland,63,425000
 L. Zigi,59,275000
 J. Vickers,62,375000
 C. O'Malley,61,300000
 M. Havekotte,61,300000
 D. Martínez,68,725000
 F. Serraiocco,59,150000
 V. Myhra,61,350000
 A. Muric,63,625000
 W. Norris,66,700000
 M. Festa,62,275000
 P. Baiocco,60,150000
 A. Marfaing,58,180000
 T. Zengin,73,2000000
 K. Müller,64,400000
 K. Kawata,64,300000
 A. Al Fahmi,60,190000
 V. Eicher,67,650000
 K. Nakamura,71,2000000
 Valera,60,240000
 F. Al Masrahi,63,375000
 A. Doukha,65,350000
 T. Worra,63,325000
 M. Schulze Niehues,64,325000
 G. Sava,57,70000
 S. Massolo,60,300000
 P. Wiegers,64,350000
 D. Kuciak,70,1000000
 S. Pérez,63,300000
 Luciano Cacheira,69,525000
 S. Flinders,63,220000
 D. Trela,64,300000
 Victor Fachinhas,70,900000
 G. Gallon,66,600000
 G. Makaridze,71,1000000
 J. van der Sar,60,275000
 R. Marcone,62,275000
 Sergio García,60,275000
 R. Melgrati,63,400000
 C. Pinsoglio,69,700000
 O. Kristinsson,63,300000
 G. Doherty,60,50000
 E. Domaschke,66,400000
 N. Losada,64,450000
 S. Londoño,64,550000
 J. Lumley,60,240000
 José Perales,64,450000
 B. Geens,63,375000
 L. Mocio,62,300000
 F. Ben Mustapha,63,250000
 K. Stępniowski,57,100000
 L. Jones,47,50000
 Rafael Defendi,71,1000000
 Kim Gyeong Min,61,220000
 J. Murphy,61,60000
 J. Carranza,69,140000
 M. Castro,65,375000
 S. Taylor,64,60000
 E. Dahlin,64,375000
 L. Montipó,65,600000
 S. Burchert,70,1000000
 S. Walker,65,525000
 Pablo Cacharrón,58,180000
 Leonardo,64,450000
 M. Scannella,60,130000
 P. Klewin,67,750000
 R. Gikiewicz,72,2000000
 R. Fij,62,300000
 L. Pineda,64,425000
 N. Townsend,62,350000
 A. Lukse,68,600000
 J. Placide,66,425000
 R. Watson,53,80000
 D. Haas,67,375000
 I. Ivušić,66,800000
 Oh Seung Hoon,68,600000
 M. Siabanis,62,350000
 M. Aquino,60,230000
 P. Carlgren,69,975000
 E. Baburin,64,475000
 C. Mafoumbi,57,100000
 A. Wichne,59,240000
 Y. van Osch,62,425000
 R. Griffiths,58,170000
 E. Edwards Jr.,61,240000
 M. Pawełek,64,60000
 M. Jeannin,65,425000
 V. De Lucia,53,70000
 G. Banguera,72,3000000
 J. Blackman,68,975000
 A. Mosquera,63,350000
 Z. MacMath,67,625000
 Y. Gutiérrez,61,35000
 J. Carrasso,69,700000
 G. Moss,64,180000
 A. Mandrea,64,450000
 M. Netolitzky,58,120000
 Kim Ho Jun,67,375000
 B. Knighton,65,300000
 Je Jong Hyeon,61,230000
 O. Jansson,68,750000
 J. Haugaard,65,525000
 A. Budakov,67,450000
 O. Özenç,64,425000
 J. Tyson,60,140000
 P. Farman,60,140000
 K. Kamiński,66,550000
 J. Escobar,64,300000
 J. Drobný,73,275000
 R. Wolf,71,1000000
 N. Jackers,64,575000
 V. Baume,58,150000
 R. Meara,67,700000
 T. Akmurzin,58,230000
 B. Stuver,64,400000
 T. Koubek,76,7000000
 S. Román,63,425000
 M. Iversen,50,40000
 R. Mandanda,66,625000
 A. Lonergan,65,275000
 Filipe Mendes,66,375000
 W. Abdullah,64,275000
 Jung Sung Ryong,71,1000000
 A. Wilk,60,300000
 Sillero,60,200000
 C. Doyle,67,450000
 O. Werner,67,450000
 R. Pillot,62,250000
 Jhonatan,67,700000
 J. Hartock,66,425000
 A. Kofler,64,300000
 F. Hurtado,64,180000
 Yun Pyeong Gook,55,80000
 H. Fossdal,53,100000
 A. Al Basisi,57,7000
 M. Hernández,69,425000
 E. Verstappen,61,250000
 J. Pavlenka,80,13000000
 T. Stuckmann,64,60000
 M. Dreyer,67,625000
 W. Eskelinen,63,525000
 J. Maurer,64,325000
 E. Goshev,59,275000
 K. Zobeck,55,50000
 P. Grazziani,63,400000
 D. Delaunay,62,325000
 A. Al Saleh,60,160000
 A. Romero,59,275000
 E. El Hadary,70,120000
 Dani Martín,65,700000
 D. Phillips,60,300000
 V. Barkas,69,1000000
 T. Nørgaard,64,300000
 A. Rosati,69,425000
 M. Vanhamel,70,1000000
 F. Farnolle,66,375000
 C. Dilo,61,250000
 J. Mabokgwane,67,525000
 L. Pirard,69,1000000
 D. Nizic,58,140000
 R. Etheridge,57,120000
 Jang Dae Hee,63,400000
 Adrianiscito,74,4000000
 J. McKeown,58,90000
 M. Vigorito,66,425000
 O. Linnér,68,900000
 B. Castillo,66,45000
 Hong Jung Nam,64,300000
 M. Malaeka,62,180000
 G. Guerrieri,61,350000
 M. Gorgelin,68,800000
 D. Lopar,64,250000
 J. Wiland,71,325000
 K. Piedrahita,62,275000
 W. Mosquera,63,210000
